prompt_id_1,delta_1,prompt_id_2,delta_2,node,node_type,baseline,naive_sum,joint,gap,gap_rel_pct
REQ-01,20.0,REQ-04,10.0,orders_workload,workload,2.011983788239141,2.2296523319825003,2.2296523319825003,0.0,0.0
REQ-01,20.0,REQ-04,10.0,front-end_cpu,cpu,4.412377268026809,5.119436229092408,5.119436229092409,1.7763568394002505e-15,4.0258498571103093e-14
REQ-01,20.0,REQ-04,10.0,front-end_mem,mem,104688027.648,104688027.648,104688027.648,0.0,0.0
REQ-01,20.0,REQ-04,10.0,front-end_latency-50,latency,0.03237972126819146,0.03237972126819146,0.03237972126819146,0.0,0.0
REQ-01,20.0,REQ-04,10.0,catalogue_cpu,cpu,0.2502553351809263,0.3381928274032596,0.3381928274032597,5.551115123125783e-17,2.2181805311413287e-14
REQ-01,20.0,REQ-04,10.0,catalogue_mem,mem,6166286.336,6166286.336,6166286.336,0.0,0.0
REQ-01,20.0,REQ-04,10.0,catalogue_latency-50,latency,0.003057379443853061,0.003064539455014632,0.0030661802857401875,1.6408307255554207e-06,0.05366787981957401
REQ-01,20.0,REQ-04,10.0,carts_workload,workload,8.068045669907619,10.65428960914628,10.654289609146282,1.7763568394002505e-15,2.2017188698196723e-14
REQ-01,20.0,REQ-04,10.0,user_workload,workload,18.12460249729206,21.846212315686575,21.84621231568657,-3.552713678800501e-15,-1.9601608804007155e-14
REQ-01,20.0,REQ-04,10.0,payment_workload,workload,2.0107043222833605,2.1808918121370744,2.1808918121370744,0.0,0.0
REQ-01,20.0,REQ-04,10.0,shipping_workload,workload,2.009718660835001,2.1859866555920524,2.185986655592052,-4.440892098500626e-16,-2.2097083462694812e-14
REQ-01,20.0,REQ-04,10.0,orders_cpu,cpu,2.0535421708762063,2.341723673894707,2.341723673894707,0.0,0.0
REQ-01,20.0,REQ-04,10.0,orders_mem,mem,330704245.03153,331357474.06654173,331357474.06654173,0.0,0.0
REQ-01,20.0,REQ-04,10.0,orders_latency-50,latency,0.09967151972482435,0.09967151972482435,0.09967151972482435,0.0,0.0
REQ-01,20.0,REQ-04,10.0,carts_mem,mem,213675622.4,213675622.4,213675622.4,0.0,0.0
REQ-01,20.0,REQ-04,10.0,carts_latency-50,latency,0.17233498618700152,0.17233498618700152,0.17233498618700152,0.0,0.0
REQ-01,20.0,REQ-04,10.0,user_cpu,cpu,1.4911213516555932,1.6964728664429294,1.696472866442929,-4.440892098500626e-16,-2.9782231295728545e-14
REQ-01,20.0,REQ-04,10.0,user_mem,mem,8097429.504,8097429.504,8097429.504,0.0,0.0
REQ-01,20.0,REQ-04,10.0,user_latency-50,latency,0.004174068090988305,0.004274460866037929,0.004282914923634495,8.454057596566159e-06,0.20253760629392295
REQ-01,20.0,REQ-04,10.0,payment_cpu,cpu,0.08619761643960433,0.08659575223041366,0.08659575223041367,1.3877787807814457e-17,1.609996700725262e-14
REQ-01,20.0,REQ-04,10.0,payment_mem,mem,4582692.864,4582692.864,4582692.864,0.0,0.0
REQ-01,20.0,REQ-04,10.0,payment_latency-50,latency,0.002380057908473373,0.002380057908473373,0.002380057908473373,0.0,0.0
REQ-01,20.0,REQ-04,10.0,shipping_mem,mem,302603804.672,302603804.672,302603804.672,0.0,0.0
REQ-01,20.0,REQ-04,10.0,shipping_latency-50,latency,0.0033298630280377294,0.0033406804179029613,0.0033409702906785623,2.898727756010279e-07,0.008705246226654806
REQ-01,20.0,REQ-04,10.0,shipping_cpu,cpu,0.6164847368046862,0.642546441283048,0.6425464412830479,-1.1102230246251565e-16,-1.8008929635137033e-14
REQ-01,20.0,REQ-04,10.0,carts_cpu,cpu,2.1807711531254403,2.4269613715595506,2.4269613715595515,8.881784197001252e-16,4.072772232094159e-14
REQ-01,20.0,REQ-05,15.0,catalogue_workload,workload,4.0171758043494235,5.621783432108008,5.621783432108009,8.881784197001252e-16,2.210952328096989e-14
REQ-01,20.0,REQ-05,15.0,orders_workload,workload,2.011983788239141,2.265930422606393,2.2659304226063934,4.440892098500626e-16,2.2072206170146283e-14
REQ-01,20.0,REQ-05,15.0,front-end_cpu,cpu,4.412377268026809,5.237279389270007,5.237279389270009,1.7763568394002505e-15,4.0258498571103093e-14
REQ-01,20.0,REQ-05,15.0,front-end_mem,mem,104688027.648,104688027.648,104688027.648,0.0,0.0
REQ-01,20.0,REQ-05,15.0,front-end_latency-50,latency,0.03237972126819146,0.03237972126819146,0.03237972126819146,0.0,0.0
REQ-01,20.0,REQ-05,15.0,catalogue_cpu,cpu,0.2502553351809263,0.35284907610698185,0.3528490761069819,5.551115123125783e-17,2.2181805311413287e-14
REQ-01,20.0,REQ-05,15.0,catalogue_mem,mem,6166286.336,6166286.336,6166286.336,0.0,0.0
REQ-01,20.0,REQ-05,15.0,catalogue_latency-50,latency,0.003057379443853061,0.0030658510963434814,0.0030686369704521228,2.785874108641312e-06,0.09111967159465216
REQ-01,20.0,REQ-05,15.0,carts_workload,workload,8.068045669907619,11.085330265686057,11.085330265686059,1.7763568394002505e-15,2.2017188698196723e-14
REQ-01,20.0,REQ-05,15.0,user_workload,workload,18.12460249729206,22.466480618752325,22.466480618752325,0.0,0.0
REQ-01,20.0,REQ-05,15.0,payment_workload,workload,2.0107043222833605,2.2092563937793597,2.20925639377936,4.440892098500626e-16,2.2086251316441887e-14
REQ-01,20.0,REQ-05,15.0,shipping_workload,workload,2.009718660835001,2.215364654718227,2.2153646547182273,4.440892098500626e-16,2.2097083462694812e-14
REQ-01,20.0,REQ-05,15.0,orders_cpu,cpu,2.0535421708762063,2.3897539243977897,2.3897539243977906,8.881784197001252e-16,4.3251043601464334e-14
REQ-01,20.0,REQ-05,15.0,orders_mem,mem,330704245.03153,331466345.572377,331466345.572377,0.0,0.0
REQ-01,20.0,REQ-05,15.0,orders_latency-50,latency,0.09967151972482435,0.09967151972482435,0.09967151972482435,0.0,0.0
REQ-01,20.0,REQ-05,15.0,carts_mem,mem,213675622.4,213675622.4,213675622.4,0.0,0.0
REQ-01,20.0,REQ-05,15.0,carts_latency-50,latency,0.17233498618700152,0.17233498618700152,0.17233498618700152,0.0,0.0
REQ-01,20.0,REQ-05,15.0,user_cpu,cpu,1.4911213516555932,1.730698118907485,1.730698118907485,0.0,0.0
REQ-01,20.0,REQ-05,15.0,user_mem,mem,8097429.504,8097429.504,8097429.504,0.0,0.0
REQ-01,20.0,REQ-05,15.0,user_latency-50,latency,0.004174068090988305,0.004291954641378357,0.004305238429971167,1.3283788592809327e-05,0.31824561323013995
REQ-01,20.0,REQ-05,15.0,payment_cpu,cpu,0.08619761643960433,0.08666210819554855,0.08666210819554855,0.0,0.0
REQ-01,20.0,REQ-05,15.0,payment_mem,mem,4582692.864,4582692.864,4582692.864,0.0,0.0
REQ-01,20.0,REQ-05,15.0,payment_latency-50,latency,0.002380057908473373,0.002380057908473373,0.002380057908473373,0.0,0.0
REQ-01,20.0,REQ-05,15.0,shipping_mem,mem,302603804.672,302603804.672,302603804.672,0.0,0.0
REQ-01,20.0,REQ-05,15.0,shipping_latency-50,latency,0.0033298630280377294,0.00334251210861045,0.0033429534740834987,4.4136547304885615e-07,0.013254763614374568
REQ-01,20.0,REQ-05,15.0,shipping_cpu,cpu,0.6164847368046862,0.6468900586961083,0.6468900586961083,0.0,0.0
REQ-01,20.0,REQ-05,15.0,carts_cpu,cpu,2.1807711531254403,2.4679930746319023,2.467993074631903,8.881784197001252e-16,4.072772232094159e-14
REQ-01,20.0,REQ-06,10.0,catalogue_workload,workload,4.0171758043494235,5.392553770999639,5.392553770999639,0.0,0.0
REQ-01,20.0,REQ-06,10.0,orders_workload,workload,2.011983788239141,2.2296523319825003,2.2296523319825003,0.0,0.0
REQ-01,20.0,REQ-06,10.0,front-end_cpu,cpu,4.412377268026809,5.119436229092408,5.119436229092409,1.7763568394002505e-15,4.0258498571103093e-14
REQ-01,20.0,REQ-06,10.0,front-end_mem,mem,104688027.648,104688027.648,104688027.648,0.0,0.0
REQ-01,20.0,REQ-06,10.0,front-end_latency-50,latency,0.03237972126819146,0.03237972126819146,0.03237972126819146,0.0,0.0
REQ-01,20.0,REQ-06,10.0,catalogue_cpu,cpu,0.2502553351809263,0.3381928274032596,0.3381928274032597,5.551115123125783e-17,2.2181805311413287e-14
REQ-01,20.0,REQ-06,10.0,catalogue_mem,mem,6166286.336,6166286.336,6166286.336,0.0,0.0
REQ-01,20.0,REQ-06,10.0,catalogue_latency-50,latency,0.003057379443853061,0.003064539455014632,0.0030661802857401875,1.6408307255554207e-06,0.05366787981957401
REQ-01,20.0,REQ-06,10.0,carts_workload,workload,8.068045669907619,10.65428960914628,10.654289609146282,1.7763568394002505e-15,2.2017188698196723e-14
REQ-01,20.0,REQ-06,10.0,user_workload,workload,18.12460249729206,21.846212315686575,21.84621231568657,-3.552713678800501e-15,-1.9601608804007155e-14
REQ-01,20.0,REQ-06,10.0,payment_workload,workload,2.0107043222833605,2.1808918121370744,2.1808918121370744,0.0,0.0
REQ-01,20.0,REQ-06,10.0,shipping_workload,workload,2.009718660835001,2.1859866555920524,2.185986655592052,-4.440892098500626e-16,-2.2097083462694812e-14
REQ-01,20.0,REQ-06,10.0,orders_cpu,cpu,2.0535421708762063,2.341723673894707,2.341723673894707,0.0,0.0
REQ-01,20.0,REQ-06,10.0,orders_mem,mem,330704245.03153,331357474.06654173,331357474.06654173,0.0,0.0
REQ-01,20.0,REQ-06,10.0,orders_latency-50,latency,0.09967151972482435,0.09967151972482435,0.09967151972482435,0.0,0.0
REQ-01,20.0,REQ-06,10.0,carts_mem,mem,213675622.4,213675622.4,213675622.4,0.0,0.0
REQ-01,20.0,REQ-06,10.0,carts_latency-50,latency,0.17233498618700152,0.17233498618700152,0.17233498618700152,0.0,0.0
REQ-01,20.0,REQ-06,10.0,user_cpu,cpu,1.4911213516555932,1.6964728664429294,1.696472866442929,-4.440892098500626e-16,-2.9782231295728545e-14
REQ-01,20.0,REQ-06,10.0,user_mem,mem,8097429.504,8097429.504,8097429.504,0.0,0.0
REQ-01,20.0,REQ-06,10.0,user_latency-50,latency,0.004174068090988305,0.004274460866037929,0.004282914923634495,8.454057596566159e-06,0.20253760629392295
REQ-01,20.0,REQ-06,10.0,payment_cpu,cpu,0.08619761643960433,0.08659575223041366,0.08659575223041367,1.3877787807814457e-17,1.609996700725262e-14
REQ-01,20.0,REQ-06,10.0,payment_mem,mem,4582692.864,4582692.864,4582692.864,0.0,0.0
REQ-01,20.0,REQ-06,10.0,payment_latency-50,latency,0.002380057908473373,0.002380057908473373,0.002380057908473373,0.0,0.0
REQ-01,20.0,REQ-06,10.0,shipping_mem,mem,302603804.672,302603804.672,302603804.672,0.0,0.0
REQ-01,20.0,REQ-06,10.0,shipping_latency-50,latency,0.0033298630280377294,0.0033406804179029613,0.0033409702906785623,2.898727756010279e-07,0.008705246226654806
REQ-01,20.0,REQ-06,10.0,shipping_cpu,cpu,0.6164847368046862,0.642546441283048,0.6425464412830479,-1.1102230246251565e-16,-1.8008929635137033e-14
REQ-01,20.0,REQ-06,10.0,carts_cpu,cpu,2.1807711531254403,2.4269613715595506,2.4269613715595515,8.881784197001252e-16,4.072772232094159e-14
REQ-01,20.0,REQ-07,10.0,catalogue_workload,workload,4.0171758043494235,5.392553770999639,5.392553770999639,0.0,0.0
REQ-01,20.0,REQ-07,10.0,orders_workload,workload,2.011983788239141,2.2296523319825003,2.2296523319825003,0.0,0.0
REQ-01,20.0,REQ-07,10.0,front-end_cpu,cpu,4.412377268026809,5.119436229092408,5.119436229092409,1.7763568394002505e-15,4.0258498571103093e-14
REQ-01,20.0,REQ-07,10.0,front-end_mem,mem,104688027.648,104688027.648,104688027.648,0.0,0.0
REQ-01,20.0,REQ-07,10.0,front-end_latency-50,latency,0.03237972126819146,0.03237972126819146,0.03237972126819146,0.0,0.0
REQ-01,20.0,REQ-07,10.0,catalogue_cpu,cpu,0.2502553351809263,0.3381928274032596,0.3381928274032597,5.551115123125783e-17,2.2181805311413287e-14
REQ-01,20.0,REQ-07,10.0,catalogue_mem,mem,6166286.336,6166286.336,6166286.336,0.0,0.0
REQ-01,20.0,REQ-07,10.0,catalogue_latency-50,latency,0.003057379443853061,0.003064539455014632,0.0030661802857401875,1.6408307255554207e-06,0.05366787981957401
REQ-01,20.0,REQ-07,10.0,carts_workload,workload,8.068045669907619,10.65428960914628,10.654289609146282,1.7763568394002505e-15,2.2017188698196723e-14
REQ-01,20.0,REQ-07,10.0,user_workload,workload,18.12460249729206,21.846212315686575,21.84621231568657,-3.552713678800501e-15,-1.9601608804007155e-14
REQ-01,20.0,REQ-07,10.0,payment_workload,workload,2.0107043222833605,2.1808918121370744,2.1808918121370744,0.0,0.0
REQ-01,20.0,REQ-07,10.0,shipping_workload,workload,2.009718660835001,2.1859866555920524,2.185986655592052,-4.440892098500626e-16,-2.2097083462694812e-14
REQ-01,20.0,REQ-07,10.0,orders_cpu,cpu,2.0535421708762063,2.341723673894707,2.341723673894707,0.0,0.0
REQ-01,20.0,REQ-07,10.0,orders_mem,mem,330704245.03153,331357474.06654173,331357474.06654173,0.0,0.0
REQ-01,20.0,REQ-07,10.0,orders_latency-50,latency,0.09967151972482435,0.09967151972482435,0.09967151972482435,0.0,0.0
REQ-01,20.0,REQ-07,10.0,carts_mem,mem,213675622.4,213675622.4,213675622.4,0.0,0.0
REQ-01,20.0,REQ-07,10.0,carts_latency-50,latency,0.17233498618700152,0.17233498618700152,0.17233498618700152,0.0,0.0
REQ-01,20.0,REQ-07,10.0,user_cpu,cpu,1.4911213516555932,1.6964728664429294,1.696472866442929,-4.440892098500626e-16,-2.9782231295728545e-14
REQ-01,20.0,REQ-07,10.0,user_mem,mem,8097429.504,8097429.504,8097429.504,0.0,0.0
REQ-01,20.0,REQ-07,10.0,user_latency-50,latency,0.004174068090988305,0.004274460866037929,0.004282914923634495,8.454057596566159e-06,0.20253760629392295
REQ-01,20.0,REQ-07,10.0,payment_cpu,cpu,0.08619761643960433,0.08659575223041366,0.08659575223041367,1.3877787807814457e-17,1.609996700725262e-14
REQ-01,20.0,REQ-07,10.0,payment_mem,mem,4582692.864,4582692.864,4582692.864,0.0,0.0
REQ-01,20.0,REQ-07,10.0,payment_latency-50,latency,0.002380057908473373,0.002380057908473373,0.002380057908473373,0.0,0.0
REQ-01,20.0,REQ-07,10.0,shipping_mem,mem,302603804.672,302603804.672,302603804.672,0.0,0.0
REQ-01,20.0,REQ-07,10.0,shipping_latency-50,latency,0.0033298630280377294,0.0033406804179029613,0.0033409702906785623,2.898727756010279e-07,0.008705246226654806
REQ-01,20.0,REQ-07,10.0,shipping_cpu,cpu,0.6164847368046862,0.642546441283048,0.6425464412830479,-1.1102230246251565e-16,-1.8008929635137033e-14
REQ-01,20.0,REQ-07,10.0,carts_cpu,cpu,2.1807711531254403,2.4269613715595506,2.4269613715595515,8.881784197001252e-16,4.072772232094159e-14
REQ-01,20.0,REQ-08,10.0,catalogue_workload,workload,4.0171758043494235,5.392553770999639,5.392553770999639,0.0,0.0
REQ-01,20.0,REQ-08,10.0,orders_workload,workload,2.011983788239141,2.2296523319825003,2.2296523319825003,0.0,0.0
REQ-01,20.0,REQ-08,10.0,front-end_cpu,cpu,4.412377268026809,5.119436229092408,5.119436229092409,1.7763568394002505e-15,4.0258498571103093e-14
REQ-01,20.0,REQ-08,10.0,front-end_mem,mem,104688027.648,104688027.648,104688027.648,0.0,0.0
REQ-01,20.0,REQ-08,10.0,front-end_latency-50,latency,0.03237972126819146,0.03237972126819146,0.03237972126819146,0.0,0.0
REQ-01,20.0,REQ-08,10.0,catalogue_cpu,cpu,0.2502553351809263,0.3381928274032596,0.3381928274032597,5.551115123125783e-17,2.2181805311413287e-14
REQ-01,20.0,REQ-08,10.0,catalogue_mem,mem,6166286.336,6166286.336,6166286.336,0.0,0.0
REQ-01,20.0,REQ-08,10.0,catalogue_latency-50,latency,0.003057379443853061,0.003064539455014632,0.0030661802857401875,1.6408307255554207e-06,0.05366787981957401
REQ-01,20.0,REQ-08,10.0,carts_workload,workload,8.068045669907619,10.65428960914628,10.654289609146282,1.7763568394002505e-15,2.2017188698196723e-14
REQ-01,20.0,REQ-08,10.0,user_workload,workload,18.12460249729206,21.846212315686575,21.84621231568657,-3.552713678800501e-15,-1.9601608804007155e-14
REQ-01,20.0,REQ-08,10.0,payment_workload,workload,2.0107043222833605,2.1808918121370744,2.1808918121370744,0.0,0.0
REQ-01,20.0,REQ-08,10.0,shipping_workload,workload,2.009718660835001,2.1859866555920524,2.185986655592052,-4.440892098500626e-16,-2.2097083462694812e-14
REQ-01,20.0,REQ-08,10.0,orders_cpu,cpu,2.0535421708762063,2.341723673894707,2.341723673894707,0.0,0.0
REQ-01,20.0,REQ-08,10.0,orders_mem,mem,330704245.03153,331357474.06654173,331357474.06654173,0.0,0.0
REQ-01,20.0,REQ-08,10.0,orders_latency-50,latency,0.09967151972482435,0.09967151972482435,0.09967151972482435,0.0,0.0
REQ-01,20.0,REQ-08,10.0,carts_mem,mem,213675622.4,213675622.4,213675622.4,0.0,0.0
REQ-01,20.0,REQ-08,10.0,carts_latency-50,latency,0.17233498618700152,0.17233498618700152,0.17233498618700152,0.0,0.0
REQ-01,20.0,REQ-08,10.0,user_cpu,cpu,1.4911213516555932,1.6964728664429294,1.696472866442929,-4.440892098500626e-16,-2.9782231295728545e-14
REQ-01,20.0,REQ-08,10.0,user_mem,mem,8097429.504,8097429.504,8097429.504,0.0,0.0
REQ-01,20.0,REQ-08,10.0,user_latency-50,latency,0.004174068090988305,0.004274460866037929,0.004282914923634495,8.454057596566159e-06,0.20253760629392295
REQ-01,20.0,REQ-08,10.0,payment_cpu,cpu,0.08619761643960433,0.08659575223041366,0.08659575223041367,1.3877787807814457e-17,1.609996700725262e-14
REQ-01,20.0,REQ-08,10.0,payment_mem,mem,4582692.864,4582692.864,4582692.864,0.0,0.0
REQ-01,20.0,REQ-08,10.0,payment_latency-50,latency,0.002380057908473373,0.002380057908473373,0.002380057908473373,0.0,0.0
REQ-01,20.0,REQ-08,10.0,shipping_mem,mem,302603804.672,302603804.672,302603804.672,0.0,0.0
REQ-01,20.0,REQ-08,10.0,shipping_latency-50,latency,0.0033298630280377294,0.0033406804179029613,0.0033409702906785623,2.898727756010279e-07,0.008705246226654806
REQ-01,20.0,REQ-08,10.0,shipping_cpu,cpu,0.6164847368046862,0.642546441283048,0.6425464412830479,-1.1102230246251565e-16,-1.8008929635137033e-14
REQ-01,20.0,REQ-08,10.0,carts_cpu,cpu,2.1807711531254403,2.4269613715595506,2.4269613715595515,8.881784197001252e-16,4.072772232094159e-14
REQ-01,20.0,REQ-09,10.0,catalogue_workload,workload,4.0171758043494235,5.392553770999639,5.392553770999639,0.0,0.0
REQ-01,20.0,REQ-09,10.0,orders_workload,workload,2.011983788239141,2.2296523319825003,2.2296523319825003,0.0,0.0
REQ-01,20.0,REQ-09,10.0,front-end_cpu,cpu,4.412377268026809,5.119436229092408,5.119436229092409,1.7763568394002505e-15,4.0258498571103093e-14
REQ-01,20.0,REQ-09,10.0,front-end_mem,mem,104688027.648,104688027.648,104688027.648,0.0,0.0
REQ-01,20.0,REQ-09,10.0,front-end_latency-50,latency,0.03237972126819146,0.03237972126819146,0.03237972126819146,0.0,0.0
REQ-01,20.0,REQ-09,10.0,catalogue_cpu,cpu,0.2502553351809263,0.3381928274032596,0.3381928274032597,5.551115123125783e-17,2.2181805311413287e-14
REQ-01,20.0,REQ-09,10.0,catalogue_mem,mem,6166286.336,6166286.336,6166286.336,0.0,0.0
REQ-01,20.0,REQ-09,10.0,catalogue_latency-50,latency,0.003057379443853061,0.003064539455014632,0.0030661802857401875,1.6408307255554207e-06,0.05366787981957401
REQ-01,20.0,REQ-09,10.0,carts_workload,workload,8.068045669907619,10.65428960914628,10.654289609146282,1.7763568394002505e-15,2.2017188698196723e-14
REQ-01,20.0,REQ-09,10.0,user_workload,workload,18.12460249729206,21.846212315686575,21.84621231568657,-3.552713678800501e-15,-1.9601608804007155e-14
REQ-01,20.0,REQ-09,10.0,payment_workload,workload,2.0107043222833605,2.1808918121370744,2.1808918121370744,0.0,0.0
REQ-01,20.0,REQ-09,10.0,shipping_workload,workload,2.009718660835001,2.1859866555920524,2.185986655592052,-4.440892098500626e-16,-2.2097083462694812e-14
